"id","note","only","except","question_id","question_option_type","question_option_id","initiative_id","sdg_id","order","indicator_id","weight","children_action","comment_required","attachment_required","allow_submit","created_at","updated_at","deleted_at"
30557,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",359,,,8,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30558,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",360,,,9,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30559,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",361,,,10,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30560,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",362,,,11,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30561,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",363,,,12,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30562,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",364,,,13,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30563,,,,30407,"App\Models\Tenant\QuestionOptions\Simple",8,,,14,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30564,,,,30726,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",1,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30565,,,,30726,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30566,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",604,,,1,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30567,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",605,,,2,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30568,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",397,,,3,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30569,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",606,,,4,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30570,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",607,,,5,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30571,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",608,,,6,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30572,,,,30727,"App\Models\Tenant\QuestionOptions\Simple",8,,,7,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30573,,,,30728,"App\Models\Tenant\QuestionOptions\Simple",2,,12,1,,"50.00","enable",0,1,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30574,,,,30728,"App\Models\Tenant\QuestionOptions\Simple",3,40,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30575,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",345,,,1,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30576,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",602,,,2,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30577,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",609,,,3,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30578,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",610,,,4,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30579,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",611,,,5,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30580,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",612,,,6,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30581,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",613,,,7,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30582,,,,30729,"App\Models\Tenant\QuestionOptions\Simple",8,,,8,,"0.00",,0,0,0,"2022-09-16T15:35:49.000Z","2023-04-27T22:21:46.000Z",
30583,,,,30730,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"50.00","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30584,,,,30730,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30585,,,,30731,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,25,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30586,,,,30732,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30587,,,,30732,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30588,,,,30733,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"25.00","enable",0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30589,,,,30733,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30590,,,,30734,"App\Models\Tenant\QuestionOptions\Simple",614,,,1,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30591,,,,30734,"App\Models\Tenant\QuestionOptions\Simple",615,,,2,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30592,,,,30734,"App\Models\Tenant\QuestionOptions\Simple",616,,,3,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30593,,,,30734,"App\Models\Tenant\QuestionOptions\Simple",617,,,4,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30594,,,,30734,"App\Models\Tenant\QuestionOptions\Simple",8,,,5,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30595,,,,30735,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30596,,,,30804,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"8.33",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30597,,,,30804,"App\Models\Tenant\QuestionOptions\Simple",3,40,,2,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30598,,,,30736,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30599,,,,30736,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30600,,,,30737,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.78",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30601,,,,30737,"App\Models\Tenant\QuestionOptions\Simple",3,40,,2,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30602,,,,30738,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30603,,,,30738,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30604,,,,30739,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"1.39","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30605,,,,30739,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30606,,,,30740,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,796,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30607,,,,30741,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"1.39","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30608,,,,30741,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30609,,,,30742,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,797,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30610,,,,30743,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,798,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30611,,,,30744,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,799,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30612,,,,30745,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30613,,,,30745,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30614,,,,30746,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"1.39","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30615,,,,30746,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30616,,,,30747,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30617,,,,30748,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"1.39","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30618,,,,30748,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30619,,,,30749,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,801,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30620,,,,30750,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,802,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30621,,,,30751,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,803,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30622,,,,30752,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,804,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30623,,,,30753,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30624,,,,30753,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30625,,,,30754,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30626,,,,30754,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30627,,,,30755,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30628,,,,30755,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30629,,,,30756,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,805,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30630,,,,30757,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30631,,,,30757,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30632,,,,30758,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,806,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30633,,,,30759,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,807,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30634,,,,30760,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,808,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30635,,,,30761,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30636,,,,30761,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30637,,,,30762,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30638,,,,30762,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30639,,,,30763,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30640,,,,30764,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30641,,,,30764,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30642,,,,30765,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,810,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30643,,,,30766,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,811,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30644,,,,30767,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,812,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30645,,,,30768,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,813,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30646,,,,30769,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"12.50","enable",0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30647,,,,30769,"App\Models\Tenant\QuestionOptions\Simple",3,39,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30648,,,,30770,"App\Models\Tenant\QuestionOptions\Simple",2,,12,1,,"12.50","enable",0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30649,,,,30770,"App\Models\Tenant\QuestionOptions\Simple",3,40,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30650,,,,30771,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30651,,,,30771,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30652,,,,30772,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"4.17",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30653,,,,30772,"App\Models\Tenant\QuestionOptions\Simple",3,40,,2,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30654,,,,30773,"App\Models\Tenant\QuestionOptions\Simple",618,,,1,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30655,,,,30773,"App\Models\Tenant\QuestionOptions\Simple",619,,,2,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30656,,,,30773,"App\Models\Tenant\QuestionOptions\Simple",620,,,3,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30657,,,,30773,"App\Models\Tenant\QuestionOptions\Simple",621,,,4,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30658,,,,30773,"App\Models\Tenant\QuestionOptions\Simple",622,,,5,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30659,,,,30773,"App\Models\Tenant\QuestionOptions\Simple",8,,,6,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30660,,,,30805,"App\Models\Tenant\QuestionOptions\Simple",618,,,1,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30661,,,,30805,"App\Models\Tenant\QuestionOptions\Simple",619,,,2,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30662,,,,30805,"App\Models\Tenant\QuestionOptions\Simple",620,,,3,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30663,,,,30805,"App\Models\Tenant\QuestionOptions\Simple",621,,,4,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30664,,,,30805,"App\Models\Tenant\QuestionOptions\Simple",622,,,5,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30665,,,,30805,"App\Models\Tenant\QuestionOptions\Simple",8,,,6,,"0.00",,0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30666,,,,30774,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30667,,,,30774,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30668,,,,30775,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30669,,,,30775,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30670,,,,30776,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30671,,,,30776,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30672,,,,30777,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,815,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30673,,,,30778,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,816,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30674,,,,30779,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,817,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30675,,,,30780,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30676,,,,30780,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30677,,,,30781,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30678,,,,30781,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30679,,,,30782,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30680,,,,30783,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"2.08","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30681,,,,30783,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30682,,,,30784,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,819,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30683,,,,30785,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,820,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30684,,,,30786,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,821,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30685,,,,30787,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,822,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30686,,,,30788,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30687,,,,30788,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30688,,,,30789,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30689,,,,30789,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30690,,,,30790,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"3.13","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30691,,,,30790,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30692,,,,30791,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,823,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30693,,,,30792,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"3.13","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30694,,,,30792,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30695,,,,30793,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,824,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30696,,,,30794,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,825,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30697,,,,30795,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,826,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30698,,,,30796,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30699,,,,30796,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30700,,,,30797,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"3.13","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30701,,,,30797,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30702,,,,30798,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30703,,,,30799,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"3.13","enable",1,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30704,,,,30799,"App\Models\Tenant\QuestionOptions\Simple",3,38,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30705,,,,30800,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,828,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30706,,,,30801,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,829,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30707,,,,30802,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,830,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30708,,,,30803,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,831,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30709,,,,30806,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30710,,,,30806,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30711,,,,30089,"App\Models\Tenant\QuestionOptions\Simple",2,,8,1,,"33.33","enable",0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30712,,,,30089,"App\Models\Tenant\QuestionOptions\Simple",3,43,,2,,"0.00","disable",0,0,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
30713,,,,30092,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,201,"0.00",,0,1,0,"2022-09-16T15:35:50.000Z","2023-04-27T22:21:46.000Z",
